CVE-2021-44832,patch,trigger_status,version_status,reason,affected_ga,vulnerable_version,patched_version,patch_branch,备注
CVE-2022-25647,"https://github.com/google/gson/commit/e6fae590cf2a758c47cd5a17f9bf3780ce62c986
CVE-2007-3854,https://github.com/bcgit/bc-java/commit/7b66244e14488c5c981415b02ff71837ff3d2d50,no,,testcase 不是攻击vulnerable的,,,,,,
CVE-2021-42392,https://github.com/h2database/h2database/commit/b24aa46f48904ce64443f8f4353d70a2eed09037,yes,tagged,,,,,,,
CVE-2022-25182,https://github.com/jenkinsci/workflow-cps-global-lib-plugin/commit/ace0de3c2d691662021ea10306eeb407da6b6365,no,,,,,,,,
CVE-2017-9795,https://github.com/apache/geode/pull/837,pass,,,,,,,,
CVE-2012-4947,https://github.com/FasterXML/woodstox/commit/7937f97c638ef8afd385ebf4a675a9b096ccdd57,pass,,,,,,,,
CVE-2022-0538,https://github.com/jenkinsci/jenkins/commit/8276aef4cc3dd81810fe6bdf6fa48141632c4636,no,,,,,,,,
CVE-2020-17532,"https://github.com/apache/servicecomb-java-chassis/commit/839a52e27c754cb5ce14f20063902f21065bd26c
https://github.com/apache/servicecomb-java-chassis/commit/ba4fb37b6ab8bd3a6c3d0693f295d99a94879838",pending,,testcase 问题,,,,,,
CVE-2020-28052,https://github.com/bcgit/bc-java/commit/2a6e67d5b1e4e06dbd6f17d834af4c57a92fd34a,yes,tagged,,,,,,,
CVE-2021-38542,"https://github.com/apache/james-project/commit/fad40c4eb9cbc16f4879928485f3817548987b76
https://github.com/apache/james-project/commit/6263d87f10fd733fc4d7933a24ca7fe21cea7ff6
https://github.com/apache/james-project/commit/02a7ed443aadb4c4d1ae8ac235e3c196760895b1
https://github.com/apache/james-project/pull/589",pass,,,,,,,,
CVE-2012-0818,https://github.com/resteasy/resteasy/commit/71ace879cf92d323bfa4d3e88db0c3059109bbf6,no,,tesecase 涉及依赖外部服务器,,,,,,
CVE-2022-26612,"https://github.com/apache/hadoop/commit/580ee613834398a9bc94bd0acf12cf999740e5e2
https://github.com/apache/hadoop/pull/4063
https://github.com/apache/hadoop/commit/08e6d0ce608647d57da647c71ceb216243ff16d9
https://github.com/apache/hadoop/commit/1397cf24966cd98a74a94d37aaa9a09ba2aa7967
https://github.com/apache/hadoop/commit/fd96d5c2d5278aa6e7d527efa80761384c87bc26",pending,,,,,,,,
CVE-2021-33813,https://github.com/hunterhacker/jdom/commit/2a25ee409d09fb3eed75a4272ab8540c5261f960,yes,tagged,,,,,,,
CVE-2020-11612,,no,,,,,,,,
CVE-2014-8122,https://github.com/weld/core/commit/29fd1107fd30579ad9bb23fae4dc3ba464205745,pass,,,,,,,,
CVE-2019-16771,https://github.com/line/armeria/commit/b597f7a865a527a84ee3d6937075cfbb4470ed20,yes,tagged,,,,,,,
CVE-2020-11988,https://github.com/apache/xmlgraphics-commons/commit/57393912eb87b994c7fed39ddf30fb778a275183,yes,tagged,,,,,,,
CVE-2021-43288,https://github.com/gocd/gocd/commit/f5c1d2aa9ab302a97898a6e4b16218e64fe8e9e4,no,,maven jar 缺失,,,,,,
CVE-2019-10185,https://github.com/AdoptOpenJDK/IcedTea-Web/pull/344,no,,artifact找不到,,,,,,
CVE-2014-8125,https://github.com/droolsjbpm/jbpm/commit/713e8073ecf45623cfc5c918c5cbf700203f46e5,pass,,,,,,,,
CVE-2016-1000342,https://github.com/bcgit/bc-java/commit/b2880ac036393776c954ffd61a9b0137e1dce0e0,yes,tagged,,,,,,,
CVE-2021-21672,https://github.com/jenkinsci/seleniumhtmlreport-plugin/commit/5ca59b8c7d23af4450dc7f19c1b4107d59063ae1,no,,,,,,,,
CVE-2022-0673,"https://github.com/eclipse/lemminx/pull/1171
https://github.com/eclipse/lemminx/commit/48f23ab4dae19268027ede6c923d12e0b5e8d1fe",no,,maven2 缺失 jar,,,,,,
CVE-2019-10182,https://github.com/AdoptOpenJDK/IcedTea-Web/pull/344,no,,artifact找不到,,,,,,
CVE-2021-21248,https://github.com/theonedev/onedev/commit/39d95ab8122c5d9ed18e69dc024870cae08d2d60,no,,没有 testcase,,,,,,
CVE-2018-1000613,https://github.com/bcgit/bc-java/commit/4092ede58da51af9a21e4825fbad0d9a3ef5a223,no,,失败,,,,,,
CVE-2020-13654,https://github.com/xwiki/xwiki-platform/pull/1315,no,,maven jar 缺失,,,,,,
CVE-2021-21234,"https://github.com/lukashinsch/spring-boot-actuator-logview/commit/760acbb939a8d1f7d1a7dfcd51ca848eea04e772
https://github.com/lukashinsch/spring-boot-actuator-logview/commit/1c76e1ec3588c9f39e1a94bf27b5ff56eb8b17d6",yes,tagged,,,,,,,
CVE-2020-1947,https://github.com/apache/shardingsphere/commit/7065af6ac03aebfdb81150f10dd1c2fc7798cff8,pass,,,,,,,,
CVE-2021-44832,https://github.com/apache/logging-log4j2/commit/bf8ba18f63ab9f9ffd54387c5c527ecc7a681037,yes,tagged,,,,,,,
CVE-2014-0193,"https://github.com/netty/netty/commit/48edb7802b42b0e2eb5a55d8eca390e0c9066783
",pending,,testcase是测试sanitizer是否存在的，WebSocketFrameAggregator之前的是否都是受到影响的?,,,,,,
,"https://github.com/netty/netty/commit/cab1fa22ff43f604cc11631d5fccfa3e9231399a
",,,,,,,,,
,"https://github.com/netty/netty/commit/73b26b7c2598f36196b760ec590eefd37c8db62a
",,,,,,,,,
,https://github.com/netty/netty/commit/dfbd8e881980677bc21b5a53b80c8555061ffa84,,,,,,,,,
CVE-2011-4358,https://github.com/jboss/mojarra/commit/df7b4cb4aacb4f4582bcf0ef73abaf21693f7201#diff-de1abcbde11c05a3cfa15ccda67328784d036566981e0bf27e20f758779ed1be,pending,,,,,,,,
CVE-2022-22978,"https://github.com/spring-projects/spring-security/commit/c6461d61babfcf92febfd0a85785623e53190a8f
https://github.com/spring-projects/spring-security/commit/70863952aeb9733499027714d38821db05654856",yes,tagged,,,,,,,
CVE-2022-24197,https://github.com/itext/itext7/commit/88c9cb7ec7befa096d83206419506ec5c7664912,yes,tagged,受影响 抛异常，造成，拒绝服务,,,,,,
CVE-2020-11002,https://github.com/dropwizard/dropwizard/commit/d5a512f7abf965275f2a6b913ac4fe778e424242,yes,tagged,,,,,,,
CVE-2022-26650,https://github.com/apache/incubator-shenyu/pull/2975,no,,没有 testcase,,,,,,
CVE-2021-20195,https://github.com/keycloak/keycloak/commit/717d9515fa131e3d8c8936e41b2e52270fdec976,pass,,,,,,,,
CVE-2019-11343,https://github.com/xjodoin/torpedoquery/commit/3c20b874fba9cc2a78b9ace10208de1602b56c3f,yes,tagged,,,,,,,
CVE-2014-0168,https://github.com/rhuss/jolokia/commit/2d9b168cfbbf5a6d16fa6e8a5b34503e3dc42364,pass,,,,,,,,
CVE-2021-43289,"https://github.com/gocd/gocd/commit/4c4bb4780eb0d3fc4cacfc4cfcc0b07e2eaf0595
https://github.com/gocd/gocd/commit/c22e0428164af25d3e91baabd3f538a41cadc82f",no,,maven jar 缺失,,,,,,
CVE-2019-0193,https://github.com/apache/lucene-solr/commit/02c693f3713add1b4891cbaa87127de3a55c10f7,no,,无法定位 jar,,,,,,
CVE-2021-22119,https://github.com/spring-projects/spring-security/pull/9513,pass,,,,,,,,
CVE-2018-1000014,https://github.com/jenkinsci/translation-plugin/commit/1287c8ead6adc891210b8b9fbc33f07adebf720d,no,,,,,,,,
CVE-2020-13940,https://github.com/apache/nifi/commit/7f0416ee8bdcee95e28409cc6fae9c1394c2a798,pass,,,,,,,,
CVE-2020-15170,https://github.com/ctripcorp/apollo/pull/3233/commits/ae9ba6cfd32ed80469f162e5e3583e2477862ddf,pass,,,,,,,,
CVE-2016-6556,https://github.com/OpenNMS/opennms/pull/1019,no,,maven jar 缺失,,,,,,
CVE-2021-21364,https://github.com/swagger-api/swagger-codegen/commit/35adbd552d5f99b3ff1e0e59da228becc85190f2,pass,,,,,,,,
CVE-2022-27772,https://github.com/spring-projects/spring-boot/commit/667ccdae84822072f9ea1a27ed5c77964c71002d,pending,,测试依赖于外部文件系统,,,,,,
CVE-2017-12648,https://github.com/brianchandotcom/liferay-portal/pull/47888,no,,,,,,,,
CVE-2021-29428,"https://github.com/gradle/gradle/pull/15654
https://github.com/gradle/gradle/pull/15240",pass,,,,,,,,
CVE-2021-25935,https://github.com/OpenNMS/opennms/commit/eb08b5ed4c5548f3e941a1f0d0363ae4439fa98c,no,,maven 中心仓 jar 缺失,,,,,,
CVE-2017-2603,https://github.com/jenkinsci/jenkins/commit/3cd946cbef82c6da5ccccf3890d0ae4e091c4265,no,,,,,,,,
CVE-2015-6748,"https://github.com/jhy/jsoup/commit/4edb78991f8d0bf87dafde5e01ccd8922065c9b2
https://github.com/jhy/jsoup/pull/582
https://github.com/jhy/jsoup/commit/b86beca8feb26f9a3181e87fe36382f8ab4bdb98",yes,tagged,,,,,,,
CVE-2022-25173,https://github.com/jenkinsci/workflow-cps-plugin/commit/f7ae7b75a457976853539bff1db52373b85fdb85,no,,patch 版本模糊,,,,,,
CVE-2019-10184,"https://github.com/undertow-io/undertow/commit/d2715e3afa13f50deaa19643676816ce391551e9
https://github.com/undertow-io/undertow/commit/5fa7ac68c0e4251c93056d9982db5e794e04ebfa
https://github.com/undertow-io/undertow/pull/794",pass,,,,,,,,
CVE-2018-1000176,https://github.com/jenkinsci/email-ext-plugin/commit/a6452006ac57d875b8a19e79675e27c85623d504,no,,,,,,,,
CVE-2020-4242,https://github.com/bcgit/bc-java/commit/7b66244e14488c5c981415b02ff71837ff3d2d50,no,,testcase 不是攻击vulnerable的,,,,,,
CVE-2017-1000355,https://github.com/jenkinsci/jenkins/commit/701ea95a52afe53bee28f76a3f96eb0e578852e9,no,,,,,,,,
CVE-2022-24897,"https://github.com/xwiki/xwiki-commons/pull/127
https://github.com/xwiki/xwiki-commons/commit/d6dc35da44c32f582d76fa0bbf096c8d0e1313d4
https://github.com/xwiki/xwiki-commons/commit/215951cfb0f808d0bf5b1097c9e7d1e503449ab8",yes,tagged,,,,,,,
CVE-2021-31805,https://github.com/apache/struts/commit/b2bfdc5c88a13e82d647e7ae836089a12ce001fe,pass,,,,,,,,
CVE-2020-11974,"https://github.com/apache/dolphinscheduler/commit/86f4276f0fd8d3d42ce9bcc13463eb015232b56f
https://github.com/apache/incubator-dolphinscheduler/pull/2728",yes,,受影响版本：1.2.0，1.2.1。1.3.0组件从dolphinscheduler-common更新成了dolphinscheduler-dao，并且打了补丁，不受影响,,,,,,
CVE-2017-1000354,https://github.com/jenkinsci/jenkins/commit/02d24053bdfeb219d2387a19885a60bdab510479,no,,,,,,,,
CVE-2017-2638,"https://github.com/infinispan/infinispan/pull/4936/commits
https://github.com/infinispan/infinispan/commit/f2d54c4ecb75c7264d4160ca7c461135712201a9",no,,过于复杂,,,,,,
CVE-2019-17572,https://github.com/apache/rocketmq/commit/f8f6fbe4aa7f5dee937e688322628c366b12a552,pass,,,,,,,,
CVE-2019-10648,"https://github.com/robo-code/robocode/commit/836c84635e982e74f2f2771b2c8640c3a34221bd
https://github.com/robo-code/robocode/commit/836c84635e982e74f2f2771b2c8640c3a34221bd#diff-0296a8f9d4a509789f4dc4f052d9c36f",no,,maven jar 缺失,,,,,,
CVE-2022-22970,"https://github.com/spring-projects/spring-framework/commit/83186b689f11f5e6efe7ccc08fdeb92f66fcd583
https://github.com/spring-projects/spring-framework/commit/50177b1ad3485bd44239b1756f6c14607476fcf2",yes,tagged,,,,,,,
CVE-2022-31267,https://github.com/gitblit/gitblit/commit/9b4afad6f4be212474809533ec2c280cce86501a,no,,maven 中心仓 jar 缺失,,,,,,
CVE-2022-24721,https://github.com/cometd/cometd/commit/bb445a143fbf320f17c62e340455cd74acfb5929,pass,,,,,,,,
CVE-2020-9486,https://github.com/apache/nifi/commit/148537d64a017b73160b0d49943183c18f883ab0,pass,,,,,,,,
CVE-2020-5289,"https://github.com/yahoo/elide/pull/1236/commits/a985f0f9c448aabe70bc904337096399de4576dc
https://github.com/yahoo/elide/pull/1236",pass,,,,,,,,
CVE-2022-20617,https://github.com/jenkinsci/docker-commons-plugin/commit/c069b79c31c5aa80a01b0c462f0dc6b41751f059,no,,,,,,,,
CVE-2019-15569,https://github.com/hmcts/ccd-data-store-api/pull/394,no,,testcase 针对新增 Class,,,,,,
CVE-2021-41189,https://github.com/DSpace/DSpace/commit/c3bea16ab911606e15ae96c97a1575e1ffb14f8a,pass,,,,,,,,
CVE-2021-43286,"https://github.com/gocd/gocd/commit/6fa9fb7a7c91e760f1adc2593acdd50f2d78676b
https://github.com/gocd/gocd/commit/2b77b533abcbb79c8fc758dec9984305dc1ade42",no,,maven jar 缺失,,,,,,
CVE-2018-1000850,"https://github.com/square/retrofit/commit/b9a7f6ad72073ddd40254c0058710e87a073047d#diff-943ec7ed35e68201824904d1dc0ec982
https://github.com/square/retrofit/commit/b9a7f6ad72073ddd40254c0058710e87a073047d",no,,未知编译错误,,,,,,
CVE-2020-5529,https://github.com/HtmlUnit/htmlunit/commit/bc1f58d483cc8854a9c4c1739abd5e04a2eb0367,no,,maven jar 缺失,,,,,,
CVE-2022-0671,"https://github.com/eclipse/lemminx/pull/1170
https://github.com/eclipse/lemminx/commit/b46cb1f283c70b85c22221b30a4aff62be495237",no,,maven jar 缺失,,,,,,
CVE-2022-30948,https://github.com/jenkinsci/mercurial-plugin/commit/b995436e560b01818f5d9e9920990370cc575341,no,,,,,,,,
CVE-2014-0097,"https://github.com/spring-projects/spring-security/commit/7dbb8e777ece8675f3333a1ef1cb4d6b9be80395
https://github.com/spring-projects/spring-security/commit/a7005bd74241ac8e2e7b38ae31bc4b0f641ef973
https://github.com/spring-projects/spring-security/commit/88559882e967085c47a7e1dcbc4dc32c2c796868",yes,tagged,,,,,,,
CVE-2020-15250,https://github.com/junit-team/junit4/commit/610155b8c22138329f0723eec22521627dbc52ae,yes,tagged,,,,,,,
CVE-2020-11979,https://github.com/apache/ant/commit/87ac51d3c22bcf7cfd0dc07cb0bd04a496e0d428,no,,maven jar 缺失,,,,,,
CVE-2022-26597,https://github.com/liferay/liferay-portal/commit/fd7fc6e186b36944b045e0fdf368e588889c3f02,no,,,,,,,,
CVE-2022-20619,https://github.com/jenkinsci/bitbucket-branch-source-plugin/commit/a596f651a4b3bfe31a087c4d392e81c0167ab551,no,,,,,,,,
CVE-2022-29265,https://github.com/apache/nifi/commit/5d94e7f7d594e600d8eb00329bb38b99d46ec66b,pass,,,,,,,,
CVE-2019-10406,https://github.com/jenkinsci/jenkins/commit/e2c596c049e5e09e7254ff000802709c2e01af2a,no,,,,,,,,
CVE-2021-44549,https://github.com/apache/sling-org-apache-sling-commons-messaging-mail/commit/aa0a1d3cfe042d76a82b543ed0042e85c87973bf,no,commit里面没有新增的testcase,,,,,,,
CVE-2022-24816,,yes,tagged,成功触发,,,,,,
CVE-2020-5413,https://github.com/spring-projects/spring-integration/commit/6a02b5abe97fabab6003d51b98dd45ab009a6e05,pass,,,,,,,,
CVE-2018-18928,https://github.com/unicode-org/icu/commit/53d8c8f3d181d87a6aa925b449b51c4a2c922a51,no,,涉及 C++,,,,,,
CVE-2020-15232,"https://github.com/mapfish/mapfish-print/pull/1397/commits/e1d0527d13db06b2b62ca7d6afb9e97dacd67a0e
https://github.com/mapfish/mapfish-print/pull/1397",pass,,,,,,,,
CVE-2021-38388,"https://github.com/line/centraldogma/commit/b6749e86505735ec16e8bb8fa4d3243d32d9284b#diff-caa471946a0afa4ce04c6ccc6e33f8a27dc3973f05a63d84b37eb9cfd2a7e912
https://github.com/line/centraldogma/pull/621",no,,复杂多组件,,,,,,
CVE-2022-22980,"https://github.com/spring-projects/spring-data-mongodb/commit/5e241c6ea55939c9587fad5058a07d7b3f0ccbd3
https://github.com/spring-projects/spring-data-mongodb/commit/7c5ac764b343d45e5d0abbaba4e82395b471b4c4",yes,tagged,,,,,,,
CVE-2021-41532,"https://github.com/apache/ozone/commit/fc61be54b837006aae8c2127d9dd88d69aa52b6e
https://github.com/apache/ozone/pull/2638",pass,,,,,,,,
CVE-2015-5377,https://github.com/elastic/elasticsearch/commit/bf3052d14c874aead7da8855c5fcadf5428a43f2,yes,,,,,,,,
CVE-2021-43795,"https://github.com/line/armeria/pull/3855
https://github.com/line/armeria/commit/e2697a575e9df6692b423e02d731f293c1313284",yes,tagged,,,,,,,
CVE-2022-24820,"https://github.com/xwiki/xwiki-platform/commit/a364a0787d62bec0a218030bbe2d568ef0524505
https://github.com/xwiki/xwiki-platform/pull/1696",pass,,,,,,,,
CVE-2021-43859,https://github.com/x-stream/xstream/commit/e8e88621ba1c85ac3b8620337dd672e0c0c3a846,yes,tagged,,,,,,,
CVE-2022-29184,https://github.com/gocd/gocd/commit/37d35115db2ada2190173f9413cfe1bc6c295ecb,no,,maven jar 缺失,,,,,,
CVE-2021-43971,https://github.com/netty/netty/commit/07aa6b5938a8b6ed7a6586e066400e2643897323,no,,patch 不正确,,,,,,
CVE-2021-31522,"https://github.com/apache/kylin/pull/1763
https://github.com/apache/kylin/pull/1695
https://github.com/apache/kylin/pull/1695/commits/56be272698c7419ab6cd1ee7b96b17efd4e9dce4",pass,,,,,,,,
CVE-2018-1000844,"https://github.com/square/retrofit/pull/2735
https://github.com/square/retrofit/commit/4a693c5aeeef2be6c7ecf80e7b5ec79f6ab59437",yes,tagged,,,,,,,
CVE-2019-19135,https://github.com/eclipse/milo/commit/cac0e710bf2b8bed9c602fc597e9de1d8903abed,pass,,,,,,,,
CVE-2022-24848,"https://github.com/dhis2/dhis2-core/commit/ef04483a9b177d62e48dcf4e498b302a11f95e7d
https://github.com/dhis2/dhis2-core/pull/10953
https://github.com/dhis2/dhis2-core/commit/3b245d04a58b78f0dc9bae8559f36ee4ca36dfac",no,,maven jar 缺失,,,,,,
CVE-2022-25177,https://github.com/jenkinsci/workflow-cps-global-lib-plugin/commit/ace0de3c2d691662021ea10306eeb407da6b6365,no,,,,,,,,
CVE-2017-1000393,"https://github.com/jenkinsci/jenkins/commit/67f68c181033cbabf2075769e0f846f58c226c08
https://github.com/jenkinsci/jenkins/commit/d7ea3f40efedd50541a57b943d5f7bbed046d091",no,,,,,,,,
CVE-2016-2510,https://github.com/beanshell/beanshell/commit/1ccc66bb693d4e46a34a904db8eeff07808d2ced,no,,没有 testcase,,,,,,
CVE-2021-27568,"https://github.com/netplex/json-smart-v2/commit/c8133d2d1cdeddd602b5c25b89dea2db9d8a1a5f
https://github.com/netplex/json-smart-v2/pull/72
https://github.com/netplex/json-smart-v2/c8133d2d1cdeddd602b5c25b89dea2db9d8a1a5f",yes,tagged,,,,,,,
CVE-2020-9491,https://github.com/apache/nifi/commit/441781cec50f77d9f1e65093f55bbd614b8c5ec6,pass,,,,,,,,
CVE-2021-44878,"https://github.com/pac4j/pac4j/commit/22b82ffd702a132d9f09da60362fc6264fc281ae
https://github.com/pac4j/pac4j/commit/9c87bbc536ed5d05f940ae015403120df2935589",no,,需要启动一个Web服务才能进行触发,,,,,,
CVE-2022-22931,"https://github.com/apache/james-project/pull/877
https://github.com/apache/james-project/pull/877/commits/b1e891a9e5eeadfa1d779ae50f21c73efe4d2fc7
https://github.com/apache/james-project/commit/8f9512637d374ccdf84d61617a2878557bf07532",no,,依赖复杂,,,,,,
CVE-2021-21295,"https://github.com/netty/netty/commit/89c241e3b1795ff257af4ad6eadc616cb2fb3dc4
",no,,testcase过于复杂,,,,,,
,https://github.com/Netflix/zuul/pull/980,no,,,,,,,,
CVE-2022-24289,https://github.com/apache/cayenne/commit/3e57de7da4548d0a4a31970162a6d6d73ce72de0#diff-4f10967fe4cddc68e0d3f20e0090812bb089a52c0884fb5289d66c4ea6d6ad81,pass,,,,,,,,
CVE-2019-18212,https://github.com/angelozerr/lsp4xml/pull/567,no,,maven 中心仓 jar 缺失,,,,,,
CVE-2018-1000194,https://github.com/jenkinsci/jenkins/commit/5cf0a77d44310523b763698f67d645c1f2427f30,no,,,,,,,,
CVE-2019-1003000,https://github.com/jenkinsci/script-security-plugin/commit/2c5122e50742dd16492f9424992deb21cc07837c,no,,,,,,,,
CVE-2014-7839,"https://github.com/resteasy/resteasy/pull/611/commits/3ab999c899c455a0b0a00bf5e455ed3e8d9ae347
https://github.com/resteasy/resteasy/pull/611/commits/8b5d8cfc963794a74636d9a840e899408ec8fdc6",no,,需要启动一个Web服务才能进行触发,,,,,,
CVE-2019-10086,"https://github.com/apache/commons-beanutils/commit/dd48f4e589462a8cdb1f29bbbccb35d6b0291d58
https://github.com/apache/commons-beanutils/commit/62e82ad92cf4818709d6044aaf257b73d42659a4",yes,tagged,,,,,,,
CVE-2017-12629,https://github.com/apache/lucene-solr/commit/3bba91131b5257e64b9d0a2193e1e32a145b2a23,no,,依赖复杂,,,,,,
CVE-2022-24196,https://github.com/itext/itext7/commit/321336392695ead6f071cb60240956282d254782,pending,,,,,,,,
CVE-2021-31407,"https://github.com/vaadin/flow/pull/10229
https://github.com/vaadin/flow/pull/10269",pass,,,,,,,,
CVE-2018-1002201,https://github.com/zeroturnaround/zt-zip/commit/759b72f33bc8f4d69f84f09fcb7f010ad45d6fff,yes,tagged,,,,,,,
CVE-2022-25174,https://github.com/jenkinsci/workflow-cps-global-lib-plugin/commit/ace0de3c2d691662021ea10306eeb407da6b6365,pass,,,,,,,,
CVE-2022-0839,"https://github.com/liquibase/liquibase/pull/2384/commits/b90ca28c9b61ec450d49eff89bb1f8c0cdf8fbca
https://github.com/liquibase/liquibase/pull/2384
https://github.com/liquibase/liquibase/commit/d60de3f18acba5423b60d09ee40df44103a07295",no,,没有 testcase,,,,,,
CVE-2018-1048,https://github.com/undertow-io/undertow/commit/1bc0c275aadf5835abfbd3835d5d78095c2f1cf5,pass,,,,,,,,
CVE-2022-24823,https://github.com/netty/netty/commit/c735357bf29d07856ad171c6611a2e1a0e0000ec,no,,使用了PlatformDependent防止了testcase中生成的临时文件赋予较高权限，其实没有testcase,,,,,,
CVE-2017-4972,https://github.com/cloudfoundry/uaa/commit/24bc5ade80560cedb9300940d2b398163ab0dc6a,pass,,,,,,,,
CVE-2022-20621,https://github.com/jenkinsci/metrics-plugin/commit/9810480370d4c5e04a2b710934db5461bde0d1b6,pass,,,,,,,,
CVE-2021-31409,https://github.com/vaadin/framework/pull/12241,no,,testcase 无效,,,,,,
CVE-2016-4993,https://github.com/undertow-io/undertow/commit/834496fb74ddda2af197940c70d08bab419fdf12,no,,依赖问题,,,,,,
CVE-2022-31197,https://github.com/pgjdbc/pgjdbc/commit/739e599d52ad80f8dcd6efedc6157859b1a9d637,yes,tagged,,,,,,,
CVE-2018-19859,https://github.com/OpenRefine/OpenRefine/pull/1901,no,,存在漏洞的版本在maven上已经不存在了,,,,,,
CVE-2022-25179,https://github.com/jenkinsci/workflow-multibranch-plugin/commit/71c3f0a6ccdb2ba43f43686826b0d62160df85e8,no,,,,,,,,
CVE-2021-43821,https://github.com/opencast/opencast/commit/65c46b9d3e8f045c544881059923134571897764,pass,,,,,,,,
CVE-2014-1904,"https://github.com/spring-projects/spring-framework/commit/75e08695a04980dbceae6789364717e9d8764d58#diff-5c29d6685335045274d9908c5cd45e45
https://github.com/spring-projects/spring-framework/commit/741b4b229ae032bd17175b46f98673ce0bd2d485",pass,,,,,,,,
CVE-2021-41571,"https://github.com/zhanghaou/pulsar/commit/5b35bb81c31f1bc2ad98c9fde5b39ec68110ca52
https://github.com/apache/pulsar/pull/11912
https://github.com/apache/pulsar/pull/11913
https://github.com/apache/pulsar/commit/5b35bb81c31f1bc2ad98c9fde5b39ec68110ca52
https://github.com/apache/pulsar/pull/11852",no,,maven jar 缺失,,,,,,
CVE-2018-12418,"https://github.com/junrar/junrar/commit/ad8d0ba8e155630da8a1215cee3f253e0af45817
https://github.com/junrar/junrar/pull/8",no,,,,,,,,
CVE-2022-22963,https://github.com/spring-cloud/spring-cloud-function/commit/0e89ee27b2e76138c16bcba6f4bca906c4f3744f,pass,,,,,,,,
CVE-2021-33900,"https://github.com/apache/directory-studio/commit/b53667ab3b87afcfcd6f1b1df90d733636cfc888
https://github.com/apache/directory-studio/commit/18ad16e89deb2998ee0fef0f16a9a85a0df1ddd2",pass,,,,,,,,
CVE-2018-1000193,https://github.com/jenkinsci/jenkins/commit/de7aaab441151fb1760855fec83681c6a8756a45,no,,,,,,,,
CVE-2021-23899,"https://github.com/OWASP/json-sanitizer/commit/64dd9502708c25782abc54f1941b21bac711d3da
https://github.com/OWASP/json-sanitizer/commit/a37f594f7378a1c76b3283e0dab9e1ab1dc0247e",yes,tagged,成功触发,,,,,,
CVE-2016-1000339,https://github.com/bcgit/bc-java/commit/413b42f4d770456508585c830cfcde95f9b0e93b#diff-54656f860db94b867ba7542430cd2ef0,no,,testcase 太复杂,,,,,,
CVE-2022-23059,https://github.com/shopizer-ecommerce/shopizer/commit/6b9f1ecd303b3b724d96bd08095c1a751dcc287e,pass,,,,,,,,
CVE-2021-25931,"https://github.com/OpenNMS/opennms/commit/607151ea8f90212a3fb37c977fa57c7d58d26a84
https://github.com/OpenNMS/opennms/commit/eb08b5ed4c5548f3e941a1f0d0363ae4439fa98c",pass,,,,,,,,
CVE-2018-1000175,https://github.com/jenkinsci/htmlpublisher-plugin/commit/9d6cafd3690ddd6a9d4eced06dfb9a2916649a09,no,,,,,,,,
CVE-2021-3637,https://github.com/keycloak/keycloak/pull/8090,pass,,,,,,,,
CVE-2021-2322,https://github.com/oracle/opengrok/pull/3528,no,,maven jar 缺失,,,,,,
CVE-2021-3424,https://github.com/keycloak/keycloak/commit/ac79fd0c23c6947a04073afc61e30d341498438e,pass,,,,,,,,
CVE-2018-9159,"https://github.com/perwendel/spark/commit/a221a864db28eb736d36041df2fa6eb8839fc5cd
https://github.com/perwendel/spark/commit/030e9d00125cbd1ad759668f85488aba1019c668",no,,不是 Java,,,,,,
CVE-2021-38705,https://github.com/spring-projects/spring-boot/commit/d09aafacda0db25c1147a0f3e2c4931533881d5c,pass,,,,,,,,
CVE-2022-24832,https://github.com/gocd/gocd-ldap-authentication-plugin/commit/87fa7dac5d899b3960ab48e151881da4793cfcc3,no,,maven jar 缺失,,,,,,
CVE-2016-6652,"https://github.com/spring-projects/spring-data-jpa/commit/edd497b9c93b4f364ffc78ca302a05938d499271
https://github.com/spring-projects/spring-data-jpa/commit/e9bd83f820b98c54d0b5a2ec0f3f1767332a862c
https://github.com/spring-projects/spring-data-jpa/commit/b8e7fe
https://github.com/spring-projects/spring-data-jpa/commit/a22c17fc12f7063716cb40c11d1ff4e265ef8556
https://github.com/spring-projects/spring-data-jpa/commit/b8e7fecccc7dc8edcabb4704656a7abe6352c08f",yes,tagged,,,,,,,
CVE-2016-6555,https://github.com/OpenNMS/opennms/pull/1019,no,,maven jar 缺失,,,,,,
CVE-2021-32621,https://github.com/xwiki/xwiki-platform/commit/bb7068bd911f91e5511f3cfb03276c7ac81100bc,no,,maven jar 缺失,,,,,,
CVE-2020-5421,https://github.com/spring-projects/spring-framework/commit/dd011c991ce801660ec2be7979f3fc6462f29289,yes,tagged,,,,,,,
CVE-2020-9492,https://github.com/apache/hadoop/commit/ca65409836d2949e9a9408d40bec0177b414cd5d,pass,,,,,,,,
CVE-2020-11971,"https://github.com/apache/camel/commit/36b55f9cfa50a2056c70f98d66c29a95ddc724e1
https://github.com/apache/camel/commit/b954402272ddcfbb45dc1495520f920e70cc041c",pass,,,,,,,,
CVE-2016-1000340,"https://github.com/bcgit/bc-java/commit/1b31ec6f2aa6b7199f03feb33d5be6c942fdf724
https://github.com/bcgit/bc-java/commit/790642084c4e0cadd47352054f868cc8397e2c00",yes,tagged,,,,,,,
CVE-2021-27736,https://github.com/FusionAuth/fusionauth-samlv2/commit/c66fb689d50010662f705d5b585c6388ce555dbd,no,,maven jar 缺失,,,,,,
